"Approved L1 Petitions  by Employer    Fiscal Year 2015
",,,,,,
"Source: USCIS. Data as of Aug. 15, 2017. Notes:  All data are based on approved petitions during the fiscal year. Per USCIS best practices, units of less than 10 are aggregated so as to limit the possibility of the de-anonymization of data. ""D"" represents data withheld to protect privacy. ""Employer Industry"" is based on the employer NAICS code, not job code. Some employer industry information is missing from our data system and thus left blank. Employers without tax identification numbers in our system were excluded. While some company names may appear multiple times, USCIS enters data as listed on the petition and does not combine companies, even where the names are the same, because in all cases the employer tax identification numbers are different on the petition. The L-1A nonimmigrant classification refers to intracompany transfers of corporate managers and executives. The L-1B nonimmigrant classification refers to intracompany transfers of employees who possess “specialized knowledge.” The LZ classification refers to “blanket” L petitions and may be used by entities involved in commercial trade or services. While the term “L-1” is used for visa issuance and admission purposes, USCIS uses the “A” and “B” distinctions internally for statistical and other purposes.",,,,,,
EMPLOYER TAX ID (Last 4 Digits),EMPLOYER NAME,EMPLOYER INDUSTRY,TOTAL APPROVED PETITIONS,EMPLOYMENT TYPE,CLASS PREFERENCE,APPROVED PETITIONS BY CLASS PREFERENCE
0248,PYRAMID CORP, ,D,Continuing,L1A,D
0485,CENTINA SYSTEMS INC, ,D,Initial,L1B,D
5261,NETOP TECH INC F/K/A NETOP TECHNO,Custom Computer Programming Services,D,Initial,L1A,D
8650,MULESOFT INC,Software Publishers,D,Continuing,L1A,D
9308,DOCTOR MOBILE LLC, ,D,Initial,L1A,D
0358,LOGFIRE INC,Custom Computer Programming Services,D,Initial,L1A,D
4870,UNIMEX LOGISTIC LLC, ,D,Initial,L1B,D
0027,EAFAB CORPORATION, ,D,Continuing,L1B,D
4488,SABATINO NORTH AMERICA LLC, ,D,Continuing,L1A,D
0428,NIKALOGIC IT SOLUTIONS INC, ,D,Continuing,L1A,D
5482,KILAM INC, ,D,Initial,L1A,D
4432,HELIX LEISURE USA INC, ,D,Continuing,L1A,D
3159,DUSTCONTROL INC, ,D,Initial,L1A,D
7993,CAREFUSION RESOURCES LLC,Surgical and Medical Instrument Manufacturing,D,Continuing,L1A,D
1510,JOERNS HEALTHCARE LLC, ,D,Initial,L1B,D
1587,INFORMATION SERVICES GROUP INC, ,D,Initial,LZ,D
9871,TMP WORLDWIDE ADVERTISING & COMMU,Advertising Agencies,D,Initial,L1A,D
8564,RIOT GAMES INC,Other Computer Related Services,D,Continuing,LZ,D
0349,CT MIAMI LLC,Electronic Computer Manufacturing,D,Initial,L1A,D
0937,BENTALL KENNEDY US LTD PARTNERSHI, ,D,Initial,L1A,D
2681,2A USA INC, ,D,Initial,L1A,D
5615,MOLESKINE AMERICA INC,Stationery and Office Supplies Merchant Wholesalers,D,Initial,LZ,D
7182,THE WARRANTY GROUP,"Other Direct Insurance (except Life, Health, and Medical) Carriers",D,Continuing,L1A,D
0468,LIVESTREAM LLC, ,D,Initial,LZ,D
4798,TWIN CITIES TOWER L L C, ,D,Continuing,L1A,D
6831,TRANSPLACE INTERNATIONAL INC, ,D,Initial,L1A,D
6704,EDGECAST NETWORKS INC,All Other Telecommunications,D,Initial,L1B,D
6722,TRI STAR DYEING & FINISHING INC, ,D,Initial,L1A,D
2285,KEYGENE INC, ,D,Initial,L1A,D
4365,ROSENBERGER SITE SOLUTIONS LLC, ,D,Initial,LZ,D
5349,FISCHER INTERNATIONAL IDENTITY LL, ,D,Initial,L1A,D
1629,OUTBRAIN INC, ,D,Initial,LZ,D
0848,VERACITY USA INC, ,D,Continuing,L1A,D
2180,HISTOGENETICS LLC,Medical Laboratories,D,Initial,L1B,D
3695,TRI-ELEMENTS PETROLEUM PRODUCTS I,Other Chemical and Allied Products Merchant Wholesalers,D,Initial,L1A,D
3782,ROBOWIRE USA LLC, ,D,Initial,L1A,D
4300,GLORY APPAREL INC,"Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers",D,Initial,L1A,D
4579,CDNETWORKS INC,Other Computer Related Services,D,Initial,L1A,D
8894,TECHSUX CONSULTING INC, ,D,Continuing,L1A,D
0965,GAINSPAN CORPORATION, ,D,Initial,L1B,D
2549,SHEKEL USA LLC, ,D,Continuing,L1A,D
2967,SUNRISE GLOBAL MARKETING LLC, ,D,Continuing,L1A,D
6014,DUCKER RESEARCH NA LLC, ,D,Initial,L1A,D
0849,SMALLER EARTH INC, ,D,Continuing,L1A,D
1944,TOLUNA USA INC,Marketing Research and Public Opinion Polling,D,Continuing,L1A,D
6924,PERELLA WEINBERG PARTNERS GROUP L,Portfolio Management,D,Continuing,L1A,D
1654,KINESIS INC, ,D,Initial,L1B,D
1932,CORE WORLD INTERNATIONAL INC, ,D,Initial,L1A,D
6964,BRAINS ON LINE LLC,Other Scientific and Technical Consulting Services,D,Continuing,L1A,D
3544,MY THINGS INC, ,D,Continuing,L1A,D
1142,SDIL INC, ,D,Initial,L1A,D
5947,Z-DISTRIBUTION INC, ,D,Continuing,L1A,D
0447,DAXTRA TECHNOLOGIES INC, ,D,Continuing,L1A,D
2615,APTTUS CORP,Custom Computer Programming Services,D,Initial,L1A,D
4369,BLASER USA INC, ,D,Continuing,L1A,D
1910,360 TRADING NETWORKS INC, ,D,Initial,L1B,D
4030,ATL TRANSPORT INC, ,D,Continuing,L1A,D
6160,EZE CASTLE SOFTWARE LLC AN EZE SO,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",D,Continuing,L1A,D
4930,H2O INNOVATION USA INC, ,D,Initial,L1B,D
5895,BIOURJA TRADING LLC,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),D,Continuing,L1B,D
1199,BEYONDTRUST CORPORATION, ,D,Continuing,L1A,D
8911,KOBAYASHI HEALTHCARE INTL INC, ,D,Initial,LZ,D
0470,NEUSOFT AMERICA INC, ,D,Initial,L1A,D
1470,NEUSOFT AMERICA INC,Computer Systems Design Services,D,Continuing,L1A,D
5520,AREVA FEDERAL SVCS LLC,Engineering Services,D,Initial,L1A,D
9089,RIVA ROAD ENTERPRISES INC, ,D,Initial,L1A,D
3209,TOTAL FILTERS METALS CORP, ,D,Initial,L1A,D
7729,RONTAN NORTH AMERICA INC, ,D,Initial,L1A,D
7551,FUEL TECH INC, ,D,Continuing,L1A,D
9170,VVF KANSAS SVCS LLC,Toilet Preparation Manufacturing,D,Initial,L1A,D
9183,VOISIN CONSULTING INC, ,D,Initial,L1A,D
4696,ODIS INC,Scientific Research and Development Services,D,Initial,L1A,D
6012,DEACERO USA INC, ,D,Continuing,L1A,D
9285,ALFINITI INC, ,D,Initial,L1A,D
2224,PLENIA HEALTH CORP,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",D,Continuing,L1A,D
1186,FAVIS USA INC, ,D,Initial,L1A,D
2229,MUJI USA LIMITED, ,D,Initial,L1A,D
7192,INTL APPAREL WAREHOUSE INC DBA DU, ,D,Continuing,L1A,D
9344,KABAM INC,Software Publishers,D,Continuing,LZ,D
2389,TAPJOY INC,Custom Computer Programming Services,D,Initial,LZ,D
9338,WE DO TECHNOLOGIES AMERICAS INC, ,D,Continuing,L1A,D
7672,GEORGIA PACIFIC GYPSUM LLC,Paper (except Newsprint) Mills,D,Continuing,L1A,D
7702,GEORGIA-PACIFIC CHEMICALS LLC,Paper (except Newsprint) Mills,D,Initial,L1B,D
0121,WYNDEHAM KESTREL LA INC, ,D,Initial,L1A,D
5813,AVASANT LLC,"Management, Scientific, and Technical Consulting Services",D,Initial,L1A,D
5879,CARE.COM INC,Child Day Care Services,D,Initial,L1A,D
3714,OMH HEALTHEDGE HOLDINGS INC DBA O, ,D,Initial,L1A,D
2217,MUCCI PAC U S A LTD, ,D,Continuing,L1B,D
7808,MROPS INC, ,D,Initial,L1A,D
6652,BEARING TECHNOLOGY SPECIALTIES LL, ,D,Initial,L1A,D
7289,CHIMBUSCO AMERICAS INC, ,D,Continuing,L1A,D
6752,WILKAR FLEET SERVICE INC, ,D,Initial,L1A,D
1009,ASO LLC,Surgical Appliance and Supplies Manufacturing,D,Initial,LZ,D
8641,SEABIRD EXPLORATION AMERICAS INC, ,D,Initial,L1A,D
2302,IPOLIPO INC DBA JIFFLENOW, ,D,Initial,L1A,D
4678,CASAGRANDE USA INC, ,D,Initial,L1B,D
3955,MRC GOLF INC, ,D,Initial,L1A,D
7766,EDUCATIONAL FUNDING COMPANY INC, ,D,Initial,L1A,D
3850,BROOKFIELD CAPITAL PARTNERS LLC, ,D,Initial,L1A,D
7062,RACEWAY PETROLEUM INC, ,D,Continuing,L1A,D
8420,GNT AMERICA INC, ,D,Continuing,L1A,D
1959,STACKTIGHT LLC, ,D,Initial,L1A,D
1114,SPIDERCLOUD WIRELESS INC,Custom Computer Programming Services,D,Initial,L1B,D
3989,PROPLUS DESIGN SOLUTIONS INC,Computer Systems Design and Related Services,D,Initial,L1B,D
7364,INNERWORKINGS INC,All Other Business Support Services,D,Initial,L1A,D
3918,BRAINSTORM CELL THERAPEUTICS INC, ,D,Initial,L1B,D
2928,IAB INVESTMENT LLC, ,D,Initial,L1A,D
8622,A-HITECO INC, ,D,Initial,L1A,D
8832,ARES OPERATIONS LLC,Portfolio Management,D,Continuing,L1B,D
9422,STARTUP FARMS INTERNATIONAL LLC,Custom Computer Programming Services,D,Initial,L1B,D
6488,TIGER CONSULTING LLC, ,D,Continuing,L1A,D
5869,BERG SPIRAL PIPE CORP, ,D,Initial,L1B,D
9012,SEVEN SEAS WATER CORPORATION, ,D,Initial,L1A,D
0191,ASENZ MARKETING LLC, ,D,Continuing,L1A,D
1495,PROGRESO LLC, ,D,Continuing,L1A,D
1163,TRINITY COAL CORPORATION, ,D,Initial,L1A,D
7097,JB MICRO INCORPORATED,Custom Computer Programming Services,D,Initial,L1A,D
0280,HILLSTONE NETWORKS CORP,Telephone Apparatus Manufacturing,D,Initial,L1A,D
7126,DIBD NYC INC, ,D,Continuing,L1B,D
6651,QUATRRO MORTGAGE SOLNS INC, ,D,Continuing,L1A,D
9041,SONOMATIC INC, ,D,Continuing,L1B,D
2260,TRADECO INFRASTRUCTURE INC, ,D,Initial,L1A,D
2218,CLARIZEN INC, ,D,Continuing,L1A,D
4625,ATLAS SYSTEMS INC,Computer Systems Design and Related Services,D,Initial,L1A,D
5463,VEEVA SYSTEMS INC,Custom Computer Programming Services,D,Initial,L1A,D
4030,GENERACION DW LLC, ,D,Initial,L1A,D
5529,BITZER SCROLL INC, ,D,Initial,L1A,D
0169,FEELUX LIGHTING INC, ,D,Initial,L1A,D
5245,CVC CAPITAL PARTNERS ADVISORY U S,Investment Advice,D,Initial,L1A,D
5923,EXPRESS FOOD SERVICE LLC, ,D,Initial,L1A,D
5221,KKR CAPITAL MARKETS LLC, ,D,Continuing,L1A,D
5838,THE JEWELRY CHANNEL INC DBA LIQUI, ,D,Continuing,L1A,D
8138,COLDSTREAM LABORATORIES INC, ,D,Initial,L1A,D
8437,HANTERIN US INC, ,D,Initial,L1A,D
5289,CENTURY TILES USA LLC, ,D,Initial,L1A,D
9757,ENDEKA CERAMICS INC, ,D,Initial,L1A,D
8165,SIX FLAGS AMERICA, ,D,Initial,L1B,D
9686,CORGHI USA INC, ,D,Continuing,L1A,D
0702,FUJISAN MAGAZINE SERVICE USA INC, ,D,Continuing,L1A,D
7610,SICAMU INC, ,D,Initial,L1A,D
7344,SEALPAC USA LLC, ,D,Continuing,L1A,D
9863,SICE INC,Power and Communication Line and Related Structures Construction,D,Continuing,L1A,D
3400,CATALYST MANAGEMENT HOLDINGS LLC, ,D,Initial,L1A,D
1772,VESTAS BLADES AMERICA INC, ,D,Initial,L1B,D
2053,ACCEL NORTH AMERICA INC,Custom Computer Programming Services,D,Continuing,L1B,D
8569,PROVIDENCE MEDICAL TECHNOLOGY INC, ,D,Initial,L1B,D
8993,SEADRILL AMERICAS INC, ,D,Continuing,L1A,D
8199,NETKILLER INC, ,D,Initial,L1A,D
8427,TVISHA TECHNOLOGIES INC,Custom Computer Programming Services,D,Continuing,L1A,D
2885,MARCHART LOGISTICS AND BROKER LLC, ,D,Continuing,L1A,D
3419,ASKA USA CORPORATION, ,D,Continuing,L1B,D
4298,CHAMBERLAIN COMMUNICATIONS LLC, ,D,Initial,L1B,D
1250,ZEALOT PRODUCTIONS INC, ,D,Initial,L1B,D
7991,GRAMEEN AMERICA INC,Civic and Social Organizations ,D,Continuing,L1A,D
7563,CLEVELAND TRACK MATERIAL INC VOSS, ,D,Initial,L1A,D
6015,RISESMART INC,Human Resources Consulting Services,D,Initial,L1A,D
2528,OAK LAWN MARKETING INTL INC, ,D,Continuing,L1A,D
2434,NUTRITION SERVICES RESEARCH INC, ,D,Continuing,L1A,D
0965,THE PLANNING SHOP INTERNATIONAL, ,D,Continuing,L1B,D
6190,QUATRRO PROCESSING SERVICES INC, ,D,Initial,L1A,D
8364,GUAVUS INC,Computer Systems Design Services,D,Continuing,L1A,D
8744,VENTURA SANDUSKY LLC, ,D,Initial,L1B,D
8517,REDECAM USA LLC, ,D,Initial,L1A,D
6648,TRIUMPH INSULATION SYSTEM LLC D/B, ,D,Initial,L1A,D
3034,MERCEDES BENZ FINANCIAL SVCS USA,Sales Financing,D,Continuing,L1B,D
8063,OMA AMO ARCHITECTURE PC,Architectural Services,D,Initial,L1A,D
0972,THE KITCHEN & BATH DEPOT INC DBA, ,D,Initial,L1A,D
1110,IROKO PHARMACEUTICALS LLC, ,D,Continuing,L1A,D
5213,ICLP INC, ,D,Continuing,L1A,D
5327,NC GAMES & ARCADES OF AMERICA INC, ,D,Continuing,L1A,D
3160,RODRIMAR INTERNATIONAL FREIGHT IN, ,D,Continuing,L1A,D
4739,KAR AUCTION SVCS INC, ,D,Continuing,LZ,D
7979,OTHER OCEAN GROUP INC, ,D,Initial,L1A,D
9740,OOYALA INC,Software Publishers,D,Continuing,LZ,D
1647,ACCELL NORTH AMERICA INC, ,D,Initial,L1A,D
7054,TERRA MATRIX LLC, ,D,Initial,L1A,D
6911,IOTO USA LLC, ,D,Continuing,L1A,D
4348,COBHAM MANAGEMENT SERVICES INC, ,D,Continuing,L1B,D
6926,ALTUS POSITIONING SYSTEMS INC, ,D,Initial,L1A,D
1259,Q-SENSEI CORP, ,D,Initial,L1A,D
1738,THE RUBICON PROJECT INC,Advertising Agencies,D,Initial,L1A,D
2536,NEW ELECTRIC ENTERPRISES INC, ,D,Initial,L1A,D
2720,INAAYA INVESTMENT INC, ,D,Continuing,L1A,D
1333,STONE WINGS II IMPORT EXPORT INC, ,D,Initial,L1A,D
5679,Y MEDIA LABS INC, ,D,Initial,L1A,D
8569,FELCONSA MACHINERY CORP, ,D,Initial,L1A,D
6439,BMP INTERNATIONAL INC, ,D,Initial,L1A,D
4912,GLOBAL SPORTS RESORTS LLC DBA ACA, ,D,Continuing,L1A,D
6862,T&C REAL ESTATE HOLDINGS LLC, ,D,Continuing,L1A,D
6585,QUESTBACK INC, ,D,Initial,L1A,D
9962,DGF SERVICES LLC, ,D,Continuing,L1A,D
9870,CAMPBELL SOUP COMPANY,All Other Miscellaneous Food Manufacturing,D,Continuing,L1A,D
6420,MANNINGTON MILLS INC, ,D,Initial,L1B,D
8161,CLEMENT PAPPAS AND COMPANY INC,Other Food Manufacturing,D,Continuing,LZ,D
9771,GALLUP INC,Administrative Management and General Management Consulting Services,D,Initial,L1A,D
3751,COLFAX FLUID HANDLING LLC, ,D,Initial,L1B,D
5724,FIRST LINE SOFTWARE INC, ,D,Initial,L1A,D
9007,TRIMAX MOWING SYSTEMS INC, ,D,Continuing,L1A,D
7100,MARS INFO SVCS INC, ,D,Continuing,L1A,D
1670,THE PRUDENTIAL INSUR CO OF AMERIC,Direct Life Insurance Carriers,D,Initial,L1A,D
2537,ENER-G RUDOX INC, ,D,Initial,L1A,D
1729,VICTAULIC COMPANY, ,D,Initial,L1A,D
9735,LOREAL USA INC,Toilet Preparation Manufacturing,D,Continuing,LZ,D
6181,MAJOR PRODUCTS CO INC,All Other Miscellaneous Food Manufacturing,D,Continuing,L1A,D
2040,MACK TRUCKS INC,Heavy Duty Truck Manufacturing,D,Continuing,LZ,D
6078,CW BRABENDER INSTRUMENTS INC, ,D,Initial,L1B,D
4831,SIKA CORPORATION,Adhesive Manufacturing,D,Continuing,L1A,D
3684,PEARSON EDUCATION INC,Book Publishers,D,Continuing,L1A,D
6865,FRAZIER INDUSTRIAL COMPANY INC, ,D,Continuing,L1B,D
7563,A K STAMPING CO INC, ,D,Initial,L1A,D
2840,SYMRISE INC,"Cosmetics, Beauty Supplies, and Perfume Stores",D,Continuing,L1A,D
2261,SCHLUMBERGER TECHNOLOGY CORP,Support Activities for Oil and Gas Operations,D,Continuing,L1A,D
4524,THE LOUIS BERGER GROUP INC,"Architectural, Engineering, and Related Services",D,Initial,L1A,D
7718,WILLIAM GRANT & SONS INC, ,D,Initial,LZ,D
5864,CAPINTEC INC, ,D,Initial,L1A,D
1382,RONDO INC USA, ,D,Continuing,L1B,D
2634,GODIVA CHOCOLATIER INC,Other Food Manufacturing,D,Initial,L1A,D
5720,KRAUSS-MAFFEI CORPORATION,Industrial Machinery Manufacturing,D,Continuing,LZ,D
8619,EPCOS INC,Other Electronic Component Manufacturing,D,Initial,L1B,D
9998,INFINITT NORTH AMERICA INC, ,D,Continuing,L1A,D
2056,SANDVIK PROCESS SYSTEMS LLC, ,D,Initial,L1A,D
9703,SOFRADIR EC INC, ,D,Continuing,L1A,D
4616,PRATESI LINENS INC, ,D,Continuing,L1A,D
8494,ARLA FOODS INC,Dairy Product (except Dried or Canned) Merchant Wholesalers,D,Initial,LZ,D
6107,AEP INDUSTRIES INC, ,D,Continuing,L1B,D
2146,GELITA USA INC, ,D,Continuing,L1B,D
4619,SEVENTH DAY ADVENTIST REFORM MOVE, ,D,Continuing,L1A,D
5924,GP ACOUSTICS US INC DBA KEF AMERI,All Other Miscellaneous Manufacturing,D,Initial,L1A,D
7214,KNORR BRAKE COMPANY LLC,Railroad Rolling Stock Manufacturing,D,Continuing,L1B,D
3892,OPEX CORPORATION,Other Commercial and Service Industry Machinery Manufacturing,D,Continuing,L1A,D
9556,BEL BRANDS USA INC, ,D,Continuing,L1A,D
3093,INFILCO DEGREMONT INC,Water Supply and Irrigation Systems,D,Initial,L1A,D
8503,NACHI TECH INC, ,D,Continuing,L1B,D
0431,KPI BRIDGE OIL INC, ,D,Continuing,L1A,D
9452,TUMI INC, ,D,Initial,L1A,D
9484,VILLEROY & BOCH USA INC, ,D,Continuing,L1A,D
1913,ACTEON, ,D,Continuing,L1A,D
2262,SOMFY SYSTEMS INC, ,D,Initial,L1A,D
2365,MARCOLIN USA EYEWEAR CORP, ,D,Continuing,L1A,D
3696,JOHNSON & JOHNSON SERVICES INC,Pharmaceutical and Medicine Manufacturing,D,Initial,L1A,D
2264,AON CONSULTING INC,Insurance Agencies and Brokerages,D,Continuing,L1A,D
5137,VENTION MEDICAL INC,Medical Equipment and Supplies Manufacturing,D,Initial,L1A,D
5032,NIDEC SANKYO AMERICA CORP, ,D,Continuing,L1A,D
8745,FOCKE & CO INC, ,D,Continuing,L1A,D
1894,KOLBUS AMERICA INC, ,D,Continuing,L1A,D
6807,RAMPF MOLDS INDUSTRIES INC, ,D,Initial,L1B,D
7412,DATWYLER PHARMA PACKAGING USA INC, ,D,Initial,L1A,D
0816,JOHN A VAN DEUSEN & ASSOCIATES IN, ,D,Initial,L1A,D
2789,SCHAFFNER EMC INC, ,D,Initial,L1B,D
6324,PIONEER AUTOMOTIVE TECHNOLOGIES I,Audio and Video Equipment Manufacturing,D,Continuing,L1A,D
1313,REISHAUER CORP, ,D,Initial,LZ,D
1830,LA PRAIRIE INC, ,D,Continuing,L1A,D
6120,ERASTEEL INC, ,D,Initial,L1A,D
6905,VALLOUREC USA CORPORATION,Support Activities for Oil and Gas Operations,D,Continuing,L1A,D
9994,SHIRE PHARMACEUTICALS LLC, ,D,Initial,L1A,D
1477,UNITED WATER RESOURCES INC, ,D,Continuing,LZ,D
4981,MINING ROCK EXCAVATION & CONSTRUC,"Agriculture, Construction, and Mining Machinery Manufacturing",D,Continuing,L1A,D
4954,ROMMELAG USA INC,Plastics Bottle Manufacturing,D,Continuing,L1B,D
2181,SEKISUI AMERICA CORPORATION, ,D,Continuing,LZ,D
8342,PARWAN ELECTRONICS CORPORATION, ,D,Continuing,L1A,D
2087,AQUA PRODUCTS INC,Electronic Computer Manufacturing,D,Initial,L1A,D
9556,BIZERBA USA INC, ,D,Initial,L1B,D
8977,BMW FINANCIAL SVCS NA LLC, ,D,Continuing,L1A,D
3250,KAPLAN INC & ITS AFFILIATES & OTH,Exam Preparation and Tutoring,D,Continuing,LZ,D
1864,CAMIN CARGO CONTROL INC,Support Activities for Oil and Gas Operations,D,Continuing,LZ,D
3414,SYSTRA USA INC,Engineering Services,D,Initial,L1B,D
9643,HANNOVER FAIRS USA INC, ,D,Initial,L1A,D
4906,YORK TELECOM CORPORATION, ,D,Initial,L1A,D
7307,HANSSEM CORPORATION,Wood Kitchen Cabinet and Countertop Manufacturing,D,Initial,L1A,D
0560,HONEYWELL INTERNATIONAL INC, ,D,Continuing,L1A,D
4556,PH INTL PROJECT HARMONY INC, ,D,Initial,L1A,D
9674,INSTITUTE OF MGT ACCOUNTANTS INC, ,D,Initial,L1A,D
0400,AMTEXT INC DBA STERLING EDUCATION, ,D,Initial,L1A,D
1977,GGB LLC, ,D,Continuing,L1B,D
5720,SAMSUNG FIRE & MARINE INSUR CO LT, ,D,Continuing,L1A,D
4539,DELAVAL INC,Farm Machinery and Equipment Manufacturing,D,Initial,L1A,D
2893,JACKEL INC, ,D,Continuing,L1A,D
4150,SAMSUNG LIFE INSURANCE CO LTD, ,D,Initial,L1A,D
7967,AEROSPHERES INC, ,D,Continuing,L1A,D
9024,CBIZ INC, ,D,Initial,LZ,D
5838,RICOLA USA INC, ,D,Initial,L1A,D
4107,LIBBEY GLASS INC, ,D,Continuing,L1A,D
2279,TATA CHEMICALS NORTH AMERICA INC, ,D,Initial,L1A,D
6537,MG AMERICA INC, ,D,Continuing,L1B,D
2365,THALES AVIONICS INC,Engineering Services,D,Continuing,L1A,D
3153,THORLABS INC,Analytical Laboratory Instrument Manufacturing,D,Initial,L1A,D
9820,DALER-ROWNEY USA LTD, ,D,Initial,L1A,D
3487,BUTH-NA-BODHAIGE DBA THE BODY SHO, ,D,Initial,L1A,D
9524,TAIKI USA INC, ,D,Continuing,L1A,D
4089,KIDDE FIRE TRAINERS LLC, ,D,Initial,L1A,D
1016,SLEEVER INTERNATIONAL INC USA, ,D,Initial,L1A,D
3200,LAPP HOLDING NA INC, ,D,Continuing,LZ,D
6189,LLADRO USA INC, ,D,Initial,L1A,D
9890,SUNSTAR USA INC, ,D,Continuing,L1A,D
1695,PERIMED INC, ,D,Continuing,L1A,D
0378,STANADYNE LLC,Other Engine Equipment Manufacturing,D,Initial,L1A,D
6948,DELONGHI AMERICA INC, ,D,Initial,L1A,D
7422,METALOR TECHNOLOGIES USA CORP,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",D,Initial,L1A,D
7967,GEA FOOD SOLNS NORTH AMERICA INC, ,D,Initial,L1A,D
6057,ADP TAX SERVICES INC, ,D,Continuing,L1A,D
9119,NAN YA PLASTICS CORP AMERICA,Petrochemical Manufacturing,D,Continuing,LZ,D
5117,SAMSUNG OPTO-ELECTRONICS AMERICA, ,D,Initial,L1A,D
8235,ALU INC, ,D,Initial,L1A,D
6345,THE MI GROUP INC, ,D,Continuing,L1A,D
9570,DATEX OHMEDA INC, ,D,Continuing,L1A,D
8245,SAGE ELECTROCHROMICS INC,Flat Glass Manufacturing,D,Continuing,L1B,D
8633,FRAS- LE NORTH AMERICA INC,Other Electronic Component Manufacturing,D,Continuing,LZ,D
6893,MC MANAGEMENT INC, ,D,Continuing,L1A,D
3581,TELEPHONE SYSS INTERNATIONAL INC, ,D,Initial,L1A,D
6165,BERGER GROUP HOLDINGS INC, ,D,Continuing,L1A,D
4931,MITSUBISHI FUSO TRUCK OF AMERICA, ,D,Continuing,L1B,D
7503,EQUITY PACKAGING INC, ,D,Initial,L1A,D
5078,LARSEN & TOUBRO LIMITED, ,D,Continuing,L1A,D
4865,SYMPATEC INC, ,D,Continuing,L1B,D
3050,OPEN SOLUTIONS LLC,"Data Processing, Hosting, and Related Services",D,Continuing,L1A,D
7946,MARCHESINI GROUP USA INC, ,D,Initial,L1A,D
0143,BMW MANUFACTURING CO LLC, ,D,Continuing,L1A,D
0380,OEM INTERNATIONAL INC, ,D,Initial,L1A,D
0910,INTERGLOBO NORTH AMERICA INC, ,D,Continuing,L1A,D
4729,COLGATE ORAL PHARMACEUTICALS INC, ,D,Continuing,L1B,D
8075,KT AMERICA INC, ,D,Initial,L1A,D
2480,UNITELLER FINANCIAL SERVICES INC, ,D,Initial,L1A,D
8660,CYTEC INDUSTRIES INC, ,D,Continuing,LZ,D
0030,INTEGRA LIFESCIENCES CORPORATION,Surgical and Medical Instrument Manufacturing,D,Initial,L1A,D
9453,E-Z-EM CANADA INC, ,D,Initial,L1B,D
8103,ARTECH INFO SYSTEMS LLC,Computer Systems Design Services,D,Continuing,L1A,D
6367,CASTILLO DISTRIBUTOR INC, ,D,Continuing,L1A,D
6521,RANGAM CONSULTANTS INC,Custom Computer Programming Services,D,Initial,L1A,D
8769,TRISYS INC, ,D,Initial,L1B,D
8993,DE RIGO VISION USA INC, ,D,Initial,L1A,D
9320,AT&T WORLD PERSONNEL SVCS INC, ,D,Continuing,L1A,D
5036,IDT TELECOM INC A SUBSIDIARY OF I, ,D,Continuing,L1A,D
4909,IRIS SOFTWARE INC,Custom Computer Programming Services,D,Continuing,L1A,D
1602,COSCO LOGISTICS AMERICAS INC, ,D,Initial,L1A,D
3636,SURVITEC SURVIVAL PRODS INC A SUR, ,D,Initial,L1A,D
7025,ENTERPRISE SOFTWARE SOLUTIONS INC,Other Computer Related Services,D,Initial,L1B,D
7504,COMMVAULT SYSTEMS INC,Computer Systems Design Services,D,Continuing,L1A,D
5324,NITTA CASINGS INC,Perishable Prepared Food Manufacturing,D,Continuing,L1A,D
5812,ROYAL EXCHANGE USA INC, ,D,Initial,L1A,D
3352,SAMSUNG SECURITIES AMERICA INC, ,D,Initial,L1A,D
4842,AMTEX SYSTEMS INC,Other Computer Related Services,D,Continuing,L1B,D
2942,FERRARI NORTH AMERICA INC, ,D,Initial,L1A,D
1179,ROPER SCIENTIFIC INC D/B/A PHOTOM,Analytical Laboratory Instrument Manufacturing,D,Initial,L1A,D
2064,AMSPEC LLC,Testing Laboratories,D,Initial,L1A,D
2528,CMA CGM AMERICA LLC,Deep Sea Freight Transportation,D,Continuing,LZ,D
9094,WILLEMIN MACODEL INC, ,D,Continuing,L1B,D
1720,SONGRAN TRADING INC, ,D,Continuing,L1A,D
7950,BAE SYSTEMS INC, ,D,Initial,L1A,D
9059,PETROCHEM INSPECTION SVCS INC DBA, ,D,Initial,L1A,D
4772,SECOVA SERVICES INC, ,D,Continuing,L1A,D
9069,NOVASEP INC, ,D,Initial,L1B,D
5646,ROLLON CORP, ,D,Initial,L1A,D
6842,PESTER USA INC, ,D,Continuing,L1A,D
8714,CHENOA INFORMATION SERVICES INC,Custom Computer Programming Services,D,Continuing,L1A,D
0475,GENLYTE THOMAS GRP LLC A PHILIPS,Other Electronic Component Manufacturing,D,Continuing,L1A,D
5964,AGFA CORP,"Photographic Film, Paper, Plate, and Chemical Manufacturing",D,Continuing,L1B,D
7107,ULMA FORM WORKS INC, ,D,Continuing,L1A,D
7871,ADAMANT AMERICA INC, ,D,Continuing,L1A,D
6313,NSC GLOBAL LLC,Custom Computer Programming Services,D,Continuing,L1A,D
3251,TEAM BEANS LLC, ,D,Continuing,L1A,D
7860,SOFTWARE FOLKS INC,Custom Computer Programming Services,D,Initial,L1A,D
