country,preference_category,snapshot_date,priority_year,pending,spread_days,regime,depletion_per_day,months_to_clear,projected_clear_date,actual_clear_date,error_months,abs_error_months,note
Rest of the World,EB1,2024-06-03,2023,11907,54,n/a,-39.03,34.0,2027-04-03,,,,| supply-floor applied
Rest of the World,EB1,2024-07-03,2023,11106,469,n/a,-39.53,31.7,2027-02-22,,,,| supply-floor applied
Rest of the World,EB1,2024-08-03,2023,8796,469,n/a,-22.79,25.1,2026-09-06,,,,| supply-floor applied
Rest of the World,EB1,2024-09-03,2023,7054,834,n/a,-52.75,20.1,2026-05-08,,,,| supply-floor applied
Rest of the World,EB1,2024-10-03,2023,7205,120,n/a,-42.4,20.6,2026-06-20,,,,| supply-floor applied
Rest of the World,EB1,2024-11-03,2023,6025,120,n/a,-30.12,17.2,2026-04-10,,,,| supply-floor applied
Rest of the World,EB1,2024-12-03,2023,5407,120,n/a,-18.1,15.4,2026-03-17,,,,| supply-floor applied
Rest of the World,EB1,2025-01-03,2023,5099,121,n/a,-22.89,14.6,2026-03-21,,,,| supply-floor applied
Rest of the World,EB1,2025-02-03,2023,4561,121,n/a,-15.91,13.0,2026-03-06,,,,| supply-floor applied
Rest of the World,EB1,2025-03-03,2023,4059,165,n/a,-14.98,11.6,2026-02-18,,,,| supply-floor applied
Rest of the World,EB1,2025-04-07,2023,3700,172,n/a,-14.88,10.6,2026-02-22,,,,| supply-floor applied
Rest of the World,EB1,2025-05-05,2023,3484,172,n/a,-11.84,9.9,2026-03-03,,,,| supply-floor applied
Rest of the World,EB1,2025-08-05,2023,2743,153,n/a,-8.49,10.6,2026-06-24,,,,
Rest of the World,EB1,2025-09-03,2023,2534,153,n/a,-7.83,10.6,2026-07-23,,,,
Rest of the World,EB1,2025-10-02,2023,2434,244,n/a,-7.0,11.4,2026-09-14,,,,
Rest of the World,EB1,2025-11-03,2023,2329,244,n/a,-4.6,16.6,2027-03-24,,,,
Rest of the World,EB1,2025-12-03,2023,2314,292,n/a,-2.42,31.4,2028-07-17,,,,
Rest of the World,EB1,2026-01-02,2023,2303,345,n/a,-1.42,53.1,2030-06-07,,,,
Rest of the World,EB1,2026-02-03,2023,2274,305,n/a,-0.6,125.0,2036-07-03,,,,
Rest of the World,EB1,2026-03-03,2023,2224,380,n/a,-1.0,73.1,2032-04-04,,,,
Rest of the World,EB1,2026-04-03,2023,2170,380,n/a,-1.46,48.8,2030-04-26,,,,
Rest of the World,EB1,2024-02-22,2024,799,75,n/a,,,,,,,insufficient history
Rest of the World,EB1,2024-03-03,2024,2054,75,n/a,,,,,,,insufficient history
Rest of the World,EB1,2024-04-03,2024,3683,54,n/a,,,,,,,insufficient history
Rest of the World,EB1,2024-05-03,2024,6055,54,n/a,74.03,,,,,,queue not shrinking
Rest of the World,EB1,2024-06-03,2024,6429,54,n/a,47.55,,,,,,queue not shrinking
Rest of the World,EB1,2024-07-03,2024,8359,469,n/a,51.38,,,,,,queue not shrinking
Rest of the World,EB1,2024-08-03,2024,9093,469,n/a,33.02,,,,,,queue not shrinking
Rest of the World,EB1,2024-09-03,2024,9781,834,n/a,36.43,,,,,,queue not shrinking
Rest of the World,EB1,2024-10-03,2024,11900,120,n/a,38.49,,,,,,queue not shrinking
Rest of the World,EB1,2024-11-03,2024,12941,120,n/a,41.83,,,,,,queue not shrinking
Rest of the World,EB1,2024-12-03,2024,14272,120,n/a,49.35,,,,,,queue not shrinking
Rest of the World,EB1,2025-01-03,2024,15952,121,n/a,44.04,,,,,,queue not shrinking
Rest of the World,EB1,2025-02-03,2024,16321,121,n/a,36.74,,,,,,queue not shrinking
Rest of the World,EB1,2025-03-03,2024,16400,165,n/a,23.64,,,,,,queue not shrinking
Rest of the World,EB1,2025-04-07,2024,15734,172,n/a,-2.32,222.9,2043-11-03,,,,
Rest of the World,EB1,2025-05-05,2024,15766,172,n/a,-6.1,84.9,2032-06-02,,,,
Rest of the World,EB1,2025-08-05,2024,12774,153,n/a,-23.39,36.5,2028-08-18,,,,| supply-floor applied
Rest of the World,EB1,2025-09-03,2024,11586,153,n/a,-27.84,33.1,2028-06-05,,,,| supply-floor applied
Rest of the World,EB1,2025-10-02,2024,10818,244,n/a,-32.99,30.9,2028-04-28,,,,| supply-floor applied
Rest of the World,EB1,2025-11-03,2024,10339,244,n/a,-27.06,29.5,2028-04-19,,,,| supply-floor applied
Rest of the World,EB1,2025-12-03,2024,10196,292,n/a,-15.27,29.1,2028-05-06,,,,| supply-floor applied
Rest of the World,EB1,2026-01-02,2024,9648,345,n/a,-12.72,27.5,2028-04-19,,,,| supply-floor applied
Rest of the World,EB1,2026-02-03,2024,9224,305,n/a,-12.12,26.3,2028-04-14,,,,| supply-floor applied
Rest of the World,EB1,2026-03-03,2024,8832,380,n/a,-15.16,25.2,2028-04-08,,,,| supply-floor applied
Rest of the World,EB1,2026-04-03,2024,8061,380,n/a,-17.44,23.0,2028-03-03,,,,| supply-floor applied
Rest of the World,EB1,2025-02-03,2025,953,121,n/a,,,,,,,insufficient history
Rest of the World,EB1,2025-03-03,2025,2284,165,n/a,,,,,,,insufficient history
Rest of the World,EB1,2025-04-07,2025,3967,172,n/a,,,,,,,insufficient history
Rest of the World,EB1,2025-05-05,2025,5686,172,n/a,52.01,,,,,,queue not shrinking
Rest of the World,EB1,2025-08-05,2025,11140,153,n/a,57.14,,,,,,queue not shrinking
Rest of the World,EB1,2025-09-03,2025,12273,153,n/a,55.74,,,,,,queue not shrinking
Rest of the World,EB1,2025-10-02,2025,13577,244,n/a,52.61,,,,,,queue not shrinking
Rest of the World,EB1,2025-11-03,2025,15281,244,n/a,46.01,,,,,,queue not shrinking
Rest of the World,EB1,2025-12-03,2025,17015,292,n/a,52.11,,,,,,queue not shrinking
Rest of the World,EB1,2026-01-02,2025,18309,345,n/a,51.43,,,,,,queue not shrinking
Rest of the World,EB1,2026-02-03,2025,18580,305,n/a,35.86,,,,,,queue not shrinking
Rest of the World,EB1,2026-03-03,2025,18563,380,n/a,17.2,,,,,,queue not shrinking
Rest of the World,EB1,2026-04-03,2025,17315,380,n/a,-10.92,52.1,2030-08-05,,,,
Rest of the World,EB1,2026-02-03,2026,671,305,n/a,,,,,,,insufficient history
Rest of the World,EB1,2026-03-03,2026,1571,380,n/a,,,,,,,insufficient history
Rest of the World,EB1,2026-04-03,2026,2807,380,n/a,,,,,,,insufficient history
Rest of the World,EB2,2024-02-22,2015,55,75,eb2_ahead,,,,2024-03-01,,,insufficient history
Rest of the World,EB2,2024-03-03,2015,55,75,eb2_ahead,,,,2024-04-01,,,insufficient history
Rest of the World,EB2,2024-04-03,2015,50,54,near_parity,,,,2024-05-01,,,insufficient history
Rest of the World,EB2,2024-05-03,2015,50,54,near_parity,-0.07,23.3,2026-04-13,2024-06-01,22.4,22.4,
Rest of the World,EB2,2024-06-03,2015,50,54,near_parity,-0.05,30.2,2026-12-10,2024-07-01,29.3,29.3,
Rest of the World,EB2,2024-07-03,2015,55,469,eb2_ahead,0.05,0.3,2024-07-11,2024-08-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-08-03,2015,55,469,eb2_ahead,0.05,0.3,2024-08-11,2024-09-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-09-03,2015,50,834,eb2_ahead,0.0,0.3,2024-09-11,2024-10-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-10-03,2015,45,120,eb2_ahead,-0.11,0.2,2024-10-07,2024-11-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-11-03,2015,45,120,eb2_ahead,-0.11,0.2,2024-11-07,2024-12-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-12-03,2015,45,120,eb2_ahead,-0.05,0.2,2024-12-07,2025-01-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-01-03,2015,45,121,eb2_ahead,0.0,0.2,2025-01-07,2025-02-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-02-22,2016,55,75,eb2_ahead,,,,2024-03-01,,,insufficient history
Rest of the World,EB2,2024-03-03,2016,55,75,eb2_ahead,,,,2024-04-01,,,insufficient history
Rest of the World,EB2,2024-04-03,2016,55,54,near_parity,,,,2024-05-01,,,insufficient history
Rest of the World,EB2,2024-05-03,2016,62,54,near_parity,0.1,,,2024-06-01,,,queue not shrinking
Rest of the World,EB2,2024-06-03,2016,55,54,near_parity,0.0,,,2024-07-01,,,queue not shrinking
Rest of the World,EB2,2024-07-03,2016,62,469,eb2_ahead,0.08,0.3,2024-07-13,2024-08-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-08-03,2016,57,469,eb2_ahead,-0.05,0.3,2024-08-12,2024-09-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-09-03,2016,45,834,eb2_ahead,-0.11,0.2,2024-09-10,2024-10-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-10-03,2016,51,120,eb2_ahead,-0.12,0.2,2024-10-08,2024-11-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-11-03,2016,45,120,eb2_ahead,-0.13,0.2,2024-11-07,2024-12-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-12-03,2016,45,120,eb2_ahead,0.0,0.2,2024-12-07,2025-01-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-01-03,2016,45,121,eb2_ahead,-0.07,0.2,2025-01-07,2025-02-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-02-03,2016,45,121,eb2_ahead,0.0,0.2,2025-02-07,2025-03-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-03-03,2016,40,165,eb2_ahead,-0.06,0.1,2025-03-07,2025-04-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-04-07,2016,40,172,eb2_ahead,-0.05,0.2,2025-04-13,2025-05-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-05-05,2016,40,172,eb2_ahead,-0.05,0.2,2025-05-11,2025-06-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-08-05,2016,45,153,eb2_ahead,0.03,0.2,2025-08-12,2025-09-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-09-03,2016,40,153,eb2_ahead,0.0,0.2,2025-09-09,2025-10-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-10-02,2016,40,244,eb2_ahead,0.0,0.1,2025-10-06,2025-11-01,-0.9,0.9,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-11-03,2016,60,244,eb2_ahead,0.17,0.2,2025-11-09,2025-12-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-12-03,2016,50,292,eb2_ahead,0.11,0.2,2025-12-08,2026-01-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-01-02,2016,45,345,eb2_ahead,0.05,0.2,2026-01-06,2026-02-01,-0.9,0.9,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-02-22,2017,146,75,eb2_ahead,,,,2024-03-01,,,insufficient history
Rest of the World,EB2,2024-03-03,2017,149,75,eb2_ahead,,,,2024-04-01,,,insufficient history
Rest of the World,EB2,2024-04-03,2017,156,54,near_parity,,,,2024-05-01,,,insufficient history
Rest of the World,EB2,2024-05-03,2017,131,54,near_parity,-0.21,20.4,2026-01-13,2024-06-01,19.4,19.4,
Rest of the World,EB2,2024-06-03,2017,131,54,near_parity,-0.2,22.0,2026-04-03,2024-07-01,21.1,21.1,
Rest of the World,EB2,2024-07-03,2017,133,469,eb2_ahead,-0.25,0.7,2024-07-24,2024-08-01,-0.3,0.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-08-03,2017,103,469,eb2_ahead,-0.3,0.6,2024-08-19,2024-09-01,-0.4,0.4,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-09-03,2017,112,834,eb2_ahead,-0.21,0.6,2024-09-21,2024-10-01,-0.3,0.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-10-03,2017,104,120,eb2_ahead,-0.32,0.4,2024-10-14,2024-11-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-11-03,2017,95,120,eb2_ahead,-0.09,0.3,2024-11-13,2024-12-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-12-03,2017,94,120,eb2_ahead,-0.2,0.3,2024-12-13,2025-01-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-01-03,2017,103,121,eb2_ahead,-0.01,0.4,2025-01-14,2025-02-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-02-03,2017,97,121,eb2_ahead,0.02,0.3,2025-02-13,2025-03-01,-0.5,0.5,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-03-03,2017,106,165,eb2_ahead,0.13,0.4,2025-03-14,2025-04-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-04-07,2017,109,172,eb2_ahead,0.06,0.6,2025-04-24,2025-05-01,-0.2,0.2,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-05-05,2017,98,172,eb2_ahead,0.01,0.5,2025-05-20,2025-06-01,-0.4,0.4,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-08-05,2017,87,153,eb2_ahead,-0.12,0.5,2025-08-19,2025-09-01,-0.4,0.4,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-09-03,2017,79,153,eb2_ahead,-0.2,0.4,2025-09-15,2025-10-01,-0.5,0.5,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-10-02,2017,79,244,eb2_ahead,-0.13,0.3,2025-10-10,2025-11-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-11-03,2017,72,244,eb2_ahead,-0.17,0.3,2025-11-10,2025-12-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-12-03,2017,81,292,eb2_ahead,0.02,0.3,2025-12-11,2026-01-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-01-02,2017,81,345,eb2_ahead,0.02,0.3,2026-01-10,2026-02-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-02-03,2017,81,305,eb2_ahead,0.1,0.3,2026-02-11,2026-03-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-03-03,2017,81,380,eb2_ahead,0.0,0.3,2026-03-11,,,,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-04-03,2017,81,380,eb2_ahead,0.0,0.4,2026-04-16,,,,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-02-22,2018,263,75,eb2_ahead,,,,2024-03-01,,,insufficient history
Rest of the World,EB2,2024-03-03,2018,246,75,eb2_ahead,,,,2024-04-01,,,insufficient history
Rest of the World,EB2,2024-04-03,2018,240,54,near_parity,,,,2024-05-01,,,insufficient history
Rest of the World,EB2,2024-05-03,2018,204,54,near_parity,-0.83,8.1,2025-01-03,2024-06-01,7.1,7.1,
Rest of the World,EB2,2024-06-03,2018,221,54,near_parity,-0.27,26.7,2026-08-25,2024-07-01,25.8,25.8,
Rest of the World,EB2,2024-07-03,2018,204,469,eb2_ahead,-0.4,1.1,2024-08-05,2024-08-01,0.1,0.1,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-08-03,2018,186,469,eb2_ahead,-0.2,1.0,2024-09-02,2024-09-01,0.0,0.0,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-09-03,2018,165,834,eb2_ahead,-0.61,0.9,2024-09-29,2024-10-01,-0.1,0.1,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-10-03,2018,177,120,eb2_ahead,-0.29,0.6,2024-10-22,2024-11-01,-0.3,0.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-11-03,2018,176,120,eb2_ahead,-0.11,0.6,2024-11-22,2024-12-01,-0.3,0.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-12-03,2018,159,120,eb2_ahead,-0.07,0.6,2024-12-20,2025-01-01,-0.4,0.4,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-01-03,2018,158,121,eb2_ahead,-0.21,0.6,2025-01-20,2025-02-01,-0.4,0.4,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-02-03,2018,156,121,eb2_ahead,-0.22,0.6,2025-02-19,2025-03-01,-0.3,0.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-03-03,2018,156,165,eb2_ahead,-0.03,0.6,2025-03-19,2025-04-01,-0.4,0.4,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-04-07,2018,129,172,eb2_ahead,-0.31,0.7,2025-04-28,2025-05-01,-0.1,0.1,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-05-05,2018,114,172,eb2_ahead,-0.46,0.6,2025-05-23,2025-06-01,-0.3,0.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-08-05,2018,108,153,eb2_ahead,-0.31,0.6,2025-08-22,2025-09-01,-0.3,0.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-09-03,2018,93,153,eb2_ahead,-0.24,0.5,2025-09-18,2025-10-01,-0.4,0.4,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-10-02,2018,93,244,eb2_ahead,-0.14,0.3,2025-10-12,2025-11-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-11-03,2018,87,244,eb2_ahead,-0.23,0.3,2025-11-12,2025-12-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-12-03,2018,86,292,eb2_ahead,-0.08,0.3,2025-12-12,2026-01-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-01-02,2018,86,345,eb2_ahead,-0.08,0.3,2026-01-11,2026-02-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-02-03,2018,86,305,eb2_ahead,-0.01,0.3,2026-02-12,2026-03-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-03-03,2018,81,380,eb2_ahead,-0.06,0.3,2026-03-11,,,,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-04-03,2018,84,380,eb2_ahead,-0.02,0.4,2026-04-16,,,,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-02-22,2019,777,75,eb2_ahead,,,,2024-03-01,,,insufficient history
Rest of the World,EB2,2024-03-03,2019,720,75,eb2_ahead,,,,2024-04-01,,,insufficient history
Rest of the World,EB2,2024-04-03,2019,675,54,near_parity,,,,2024-05-01,,,insufficient history
Rest of the World,EB2,2024-05-03,2019,578,54,near_parity,-2.8,6.8,2024-11-25,2024-06-01,5.8,5.8,
Rest of the World,EB2,2024-06-03,2019,603,54,near_parity,-1.27,15.6,2025-09-20,2024-07-01,14.7,14.7,
Rest of the World,EB2,2024-07-03,2019,573,469,eb2_ahead,-1.12,3.1,2024-10-04,2024-08-01,2.1,2.1,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-08-03,2019,493,469,eb2_ahead,-0.92,2.6,2024-10-22,2024-09-01,1.7,1.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-09-03,2019,451,834,eb2_ahead,-1.65,2.4,2024-11-15,2024-10-01,1.5,1.5,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-10-03,2019,404,120,eb2_ahead,-1.84,1.4,2024-11-15,2024-11-01,0.5,0.5,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-11-03,2019,366,120,eb2_ahead,-1.38,1.3,2024-12-12,2024-12-01,0.4,0.4,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-12-03,2019,358,120,eb2_ahead,-1.02,1.3,2025-01-10,2025-01-01,0.3,0.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-01-03,2019,341,121,eb2_ahead,-0.68,1.2,2025-02-09,2025-02-01,0.3,0.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-02-03,2019,304,121,eb2_ahead,-0.67,1.1,2025-03-08,2025-03-01,0.2,0.2,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-03-03,2019,286,165,eb2_ahead,-0.8,1.0,2025-04-03,2025-04-01,0.1,0.1,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-04-07,2019,282,172,eb2_ahead,-0.63,1.5,2025-05-22,2025-05-01,0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-05-05,2019,288,172,eb2_ahead,-0.18,1.5,2025-06-20,2025-06-01,0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-08-05,2019,248,153,eb2_ahead,-0.25,1.3,2025-09-14,2025-09-01,0.4,0.4,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-09-03,2019,221,153,eb2_ahead,-0.41,1.2,2025-10-09,2025-10-01,0.3,0.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-10-02,2019,208,244,eb2_ahead,-0.53,0.7,2025-10-24,2025-11-01,-0.3,0.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-11-03,2019,190,244,eb2_ahead,-0.64,0.7,2025-11-23,2025-12-01,-0.3,0.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-12-03,2019,186,292,eb2_ahead,-0.38,0.7,2025-12-23,2026-01-01,-0.3,0.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-01-02,2019,185,345,eb2_ahead,-0.25,0.7,2026-01-22,2026-02-01,-0.3,0.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-02-03,2019,184,305,eb2_ahead,-0.07,0.7,2026-02-22,2026-03-01,-0.2,0.2,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-03-03,2019,173,380,eb2_ahead,-0.14,0.6,2026-03-21,,,,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-04-03,2019,169,380,eb2_ahead,-0.18,0.9,2026-04-30,,,,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-02-22,2020,1349,75,eb2_ahead,,,,2024-03-01,,,insufficient history
Rest of the World,EB2,2024-03-03,2020,1277,75,eb2_ahead,,,,2024-04-01,,,insufficient history
Rest of the World,EB2,2024-04-03,2020,1213,54,near_parity,,,,2024-05-01,,,insufficient history
Rest of the World,EB2,2024-05-03,2020,1017,54,near_parity,-4.68,7.1,2024-12-06,2024-06-01,6.2,6.2,
Rest of the World,EB2,2024-06-03,2020,1100,54,near_parity,-1.92,18.8,2025-12-26,2024-07-01,17.8,17.8,
Rest of the World,EB2,2024-07-03,2020,1001,469,eb2_ahead,-2.33,5.4,2024-12-13,2024-08-01,4.4,4.4,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-08-03,2020,931,469,eb2_ahead,-0.93,5.0,2025-01-01,2024-09-01,4.0,4.0,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-09-03,2020,847,834,eb2_ahead,-2.75,4.5,2025-01-18,2024-10-01,3.6,3.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-10-03,2020,746,120,eb2_ahead,-2.77,2.7,2024-12-23,2024-11-01,1.7,1.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-11-03,2020,681,120,eb2_ahead,-2.72,2.4,2025-01-15,2024-12-01,1.5,1.5,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-12-03,2020,647,120,eb2_ahead,-2.2,2.3,2025-02-11,2025-01-01,1.3,1.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-01-03,2020,641,121,eb2_ahead,-1.14,2.3,2025-03-13,2025-02-01,1.3,1.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-02-03,2020,558,121,eb2_ahead,-1.34,2.0,2025-04-04,2025-03-01,1.1,1.1,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-03-03,2020,493,165,eb2_ahead,-1.71,1.8,2025-04-25,2025-04-01,0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-04-07,2020,469,172,eb2_ahead,-1.83,2.5,2025-06-22,2025-05-01,1.7,1.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-05-05,2020,459,172,eb2_ahead,-1.09,2.5,2025-07-18,2025-06-01,1.5,1.5,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-08-05,2020,385,153,eb2_ahead,-0.7,2.1,2025-10-06,2025-09-01,1.1,1.1,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-09-03,2020,352,153,eb2_ahead,-0.79,1.9,2025-10-30,2025-10-01,1.0,1.0,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-10-02,2020,343,244,eb2_ahead,-0.77,1.2,2025-11-08,2025-11-01,0.2,0.2,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-11-03,2020,319,244,eb2_ahead,-0.73,1.1,2025-12-07,2025-12-01,0.2,0.2,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-12-03,2020,302,292,eb2_ahead,-0.55,1.1,2026-01-04,2026-01-01,0.1,0.1,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-01-02,2020,293,345,eb2_ahead,-0.54,1.0,2026-02-02,2026-02-01,0.0,0.0,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-02-03,2020,291,305,eb2_ahead,-0.3,1.0,2026-03-06,2026-03-01,0.2,0.2,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-03-03,2020,291,380,eb2_ahead,-0.12,1.0,2026-04-03,,,,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-04-03,2020,280,380,eb2_ahead,-0.14,1.5,2026-05-18,,,,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-02-22,2021,2892,75,eb2_ahead,,,,2024-03-01,,,insufficient history
Rest of the World,EB2,2024-03-03,2021,2697,75,eb2_ahead,,,,2024-04-01,,,insufficient history
Rest of the World,EB2,2024-04-03,2021,2493,54,near_parity,,,,2024-05-01,,,insufficient history
Rest of the World,EB2,2024-05-03,2021,2079,54,near_parity,-11.45,6.0,2024-10-31,2024-06-01,5.0,5.0,
Rest of the World,EB2,2024-06-03,2021,2238,54,near_parity,-4.99,14.7,2025-08-25,2024-07-01,13.8,13.8,
Rest of the World,EB2,2024-07-03,2021,2056,469,eb2_ahead,-4.8,11.0,2025-06-02,2024-08-01,10.0,10.0,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-08-03,2021,1828,469,eb2_ahead,-2.73,9.8,2025-05-27,2024-09-01,8.8,8.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-09-03,2021,1703,834,eb2_ahead,-5.82,9.1,2025-06-07,2024-10-01,8.2,8.2,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-10-03,2021,1549,120,eb2_ahead,-5.51,5.5,2025-03-20,2024-11-01,4.6,4.6,eb2_ahead: supply-floor rate applied
